index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.5291666666666667,0.5166666666666667,0.54,0.505,0.5325,0.5808333333333333
macro_f1,0.5076249147602867,0.5028571428571429,0.5143068313800021,0.4751892940972048,0.5015544954497967,0.5557763426615885
weighted_f1,0.5500218288708513,0.5369666666666667,0.5602938795621722,0.526680513383851,0.5526818507936109,0.5992084598259462
