index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.3333333333333333,0.3413333333333333,0.33288770053475936,0.33466666666666667
macro_f1,0.16683350016683351,0.1900730563070594,0.1757410438261502,0.17221034540576793
weighted_f1,0.16683350016683351,0.1900730563070594,0.1755472312418495,0.1722103454057679
