index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.33866666666666667,0.34,0.3315508021390374,0.352
macro_f1,0.26659282213577723,0.1834008097165992,0.20401707654926537,0.2895307247142567
weighted_f1,0.26659282213577723,0.1834008097165992,0.2044013001220777,0.2895307247142567
