index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.36666666666666664,0.3626666666666667,0.3422459893048128,0.36133333333333334
macro_f1,0.3640532044303309,0.3543814494875026,0.31231796660991495,0.3336511059781772
weighted_f1,0.3640532044303309,0.3543814494875026,0.3124876304504592,0.33365110597817715
