index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.23138297872340424,0.5306122448979592,0.7333333333333333,0.48878923766816146,0.7540983606557377,0.5420054200542005,0.36134453781512604,0.43097643097643096,0.6715328467153284
macro_f1,0.1180373831775701,0.5088096307680081,0.7056871649299369,0.40916826587905464,0.6266199268132937,0.525189120102158,0.3631657782056092,0.3263998990633391,0.659322435980491
weighted_f1,0.1073801948697554,0.5269401334028269,0.7364504188132418,0.49076294330871645,0.7551146237241492,0.519269086139381,0.44243836246825974,0.44930032591875696,0.6705080802591245
