index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3346883468834688,0.33288770053475936,0.33466666666666667,0.3333333333333333,0.3333333333333333
macro_f1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16683350016683351,0.16666666666666666,0.17246944268438644,0.16666666666666666,0.16964617064817467,0.16666666666666666,0.16897816797616394
weighted_f1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16683350016683351,0.16666666666666666,0.17244793453279694,0.16644385026737968,0.1696461706481747,0.16666666666666666,0.16897816797616394
