index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.32,0.328,0.35294117647058826,0.33066666666666666
macro_f1,0.2208181140080542,0.24001147490539843,0.3095363813061685,0.16583082581076564
weighted_f1,0.2208181140080542,0.24001147490539843,0.3097502632880605,0.16583082581076564
