index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.5166666666666667,0.7016666666666667,0.675,0.545,0.4483333333333333,0.7316666666666667
macro_f1,0.5166183284995167,0.6823387440253654,0.6589915476537452,0.5447521428333204,0.44431853474687955,0.7102848865282472
weighted_f1,0.5186082497138603,0.7145954797848343,0.6894076071116292,0.5491250514168826,0.42487431414189747,0.7426854981490423
