index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.6861702127659575,0.6279434850863422,0.7948717948717948,0.6053811659192825,0.9049180327868852,0.5230352303523035,0.75,0.5218855218855218,0.7372262773722628
macro_f1,0.6750378309926122,0.5961022828852341,0.7628114013951541,0.49914857071070456,0.8600704375477285,0.5290642598551891,0.696006792411095,0.44574784100391796,0.7378804580602413
weighted_f1,0.6813807451458048,0.6159549119961464,0.794787683735093,0.5816528008686628,0.9028605343103225,0.5273497984376465,0.7564064572156289,0.5292574266999126,0.739308259589657
