index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.33066666666666666,0.3373333333333333,0.3333333333333333,0.32266666666666666,0.332,0.34417344173441733,0.34358288770053474,0.316,0.336,0.2986666666666667
macro_f1,0.30932645649814655,0.32071030958039,0.31252245597020556,0.3168033233899752,0.265171547310138,0.33736852674649204,0.3185070723657195,0.30165600081327293,0.32012867078483875,0.29338681993855475
weighted_f1,0.3093264564981466,0.32071030958039,0.3125224559702056,0.31680332338997513,0.265171547310138,0.33753212532125326,0.31841801099727035,0.30165600081327293,0.3201286707848388,0.2933868199385548
