index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.328,0.344,0.3462566844919786,0.356
macro_f1,0.27053924453180755,0.2614508687886887,0.260262843158506,0.24580441721498805
weighted_f1,0.2705392445318075,0.2614508687886887,0.26056378301211564,0.24580441721498808
