index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.5233333333333333,0.56,0.575,0.5375,0.5808333333333333,0.5991666666666666
macro_f1,0.49985426989215975,0.5379755512062514,0.5397721119948021,0.5077514366488665,0.5425855435509942,0.5616643086758116
weighted_f1,0.5444644904303897,0.5795025653440827,0.5921895116169942,0.5575676749385613,0.5970362875062551,0.6144454051073855
