index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.4057471264367816,0.4126436781609195,0.3896551724137931,0.35977011494252875,0.4459770114942529,0.4379310344827586,0.4149425287356322
macro_f1,0.35854587115094794,0.3854072268289321,0.34674419352770935,0.2915310418430172,0.4415928560754922,0.4264378470664227,0.3794182574906035
weighted_f1,0.35854587115094794,0.3854072268289321,0.3467441935277093,0.2915310418430172,0.4415928560754922,0.42643784706642274,0.37941825749060343
