index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3253333333333333,0.32,0.33866666666666667,0.34,0.33866666666666667,0.33875338753387535,0.34893048128342247,0.3413333333333333,0.34,0.344
macro_f1,0.3171488892798045,0.30406610099777265,0.32363791092702326,0.3328994216492211,0.3304703199500525,0.3253512253389395,0.3419897665905946,0.32604920191127085,0.3303412087477467,0.3371279368103757
weighted_f1,0.31714888927980456,0.3040661009977726,0.32363791092702326,0.33289942164922104,0.3304703199500525,0.32529841959687955,0.34197329675513966,0.3260492019112709,0.3303412087477467,0.33712793681037573
