index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.328,0.32,0.3466666666666667,0.32266666666666666,0.3373333333333333,0.34552845528455284,0.3663101604278075,0.32266666666666666,0.34,0.34
macro_f1,0.21947089947089948,0.21258164568509397,0.2452235379098625,0.21539769918474386,0.23299211467989622,0.2480277532751296,0.2724952968648948,0.21433357614106607,0.22368941276305765,0.2482008339737478
weighted_f1,0.21947089947089948,0.212581645685094,0.2452235379098625,0.21539769918474386,0.23299211467989622,0.24833153289656745,0.2727879357832668,0.21433357614106607,0.22368941276305768,0.24820083397374781
