index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.352,0.3466666666666667,0.348,0.33066666666666666,0.348,0.3265582655826558,0.3422459893048128,0.37333333333333335,0.3426666666666667,0.33866666666666667
macro_f1,0.3304456941336927,0.3357980635176445,0.3154076837039869,0.3191441675109319,0.325781072952596,0.2954362199645218,0.3165724070124749,0.36904667395021723,0.3203435393180342,0.317702533162376
weighted_f1,0.3304456941336927,0.33579806351764446,0.3154076837039869,0.31914416751093194,0.32578107295259595,0.2951756404356496,0.3163922543049959,0.3690466739502173,0.3203435393180343,0.31770253316237607
