index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.3453333333333333,0.3413333333333333,0.3382352941176471,0.34
macro_f1,0.33097395718155403,0.32604970419826823,0.3209392669592743,0.32958153586902356
weighted_f1,0.3309739571815541,0.3260497041982683,0.32085167661139696,0.32958153586902356
