index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.6675,0.705,0.6925,0.665,0.6816666666666666,0.74
macro_f1,0.5619712756351554,0.5956688596491228,0.5810147051726895,0.5822812431808971,0.5517677014600795,0.6585823141261568
weighted_f1,0.6504792380056702,0.6822226790935672,0.6699868144532896,0.6588038384405166,0.6511022042651167,0.7272177011938674
