index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.35402298850574715,0.32873563218390806,0.37126436781609196,0.40804597701149425,0.42298850574712643,0.38850574712643676,0.4666666666666667
macro_f1,0.2828044684728963,0.20201520337608422,0.37518007788417257,0.3870751278834745,0.33718156932442644,0.30196759999715667,0.3832051767716491
weighted_f1,0.2828044684728963,0.20201520337608425,0.3751800778841726,0.3870751278834744,0.3371815693244265,0.30196759999715667,0.38320517677164917
