index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.332,0.30133333333333334,0.348,0.312,0.304,0.33604336043360433,0.356951871657754,0.31066666666666665,0.34,0.30666666666666664
macro_f1,0.28883556442419356,0.2722668846584575,0.3150268233377793,0.2610139901806569,0.25650472420232134,0.2788039611688949,0.3359379207363345,0.2621680532989635,0.3175665882708612,0.2790503418821261
weighted_f1,0.2888355644241936,0.2722668846584575,0.3150268233377793,0.26101399018065685,0.25650472420232134,0.27927086206094687,0.3360480313417602,0.26216805329896353,0.3175665882708612,0.2790503418821261
