index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.32068965517241377,0.35517241379310344,0.3390804597701149,0.33448275862068966,0.4149425287356322,0.3689655172413793,0.37701149425287356
macro_f1,0.17604617604617603,0.28159303923253415,0.224833480182569,0.17344695523389683,0.3379906369377017,0.28645966709346987,0.3661280183458457
weighted_f1,0.17604617604617606,0.28159303923253415,0.224833480182569,0.17344695523389683,0.33799063693770165,0.28645966709346987,0.3661280183458457
