index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.32298850574712645,0.35402298850574715,0.34022988505747126,0.33448275862068966,0.4068965517241379,0.3632183908045977,0.364367816091954
macro_f1,0.17662946151203504,0.2686846341609869,0.2188682917335669,0.17331757146762375,0.3290850497407874,0.2664876253633155,0.34650857716396827
weighted_f1,0.17662946151203504,0.2686846341609869,0.2188682917335669,0.17331757146762375,0.3290850497407874,0.2664876253633155,0.34650857716396827
