index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.332,0.3333333333333333,0.33288770053475936,0.3253333333333333
macro_f1,0.25704425281237797,0.16683350016683351,0.2649314379773687,0.2637510379552575
weighted_f1,0.257044252812378,0.16683350016683351,0.265149919955698,0.2637510379552575
