index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.3253333333333333,0.33866666666666667,0.36363636363636365,0.33066666666666666
macro_f1,0.2532171623502831,0.27227449585050617,0.32397381861138486,0.16583082581076564
weighted_f1,0.2532171623502831,0.2722744958505062,0.32416331615587335,0.16583082581076564
