index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.36533333333333334,0.372,0.36666666666666664,0.33066666666666666,0.36933333333333335,0.33604336043360433,0.339572192513369,0.36133333333333334,0.3426666666666667,0.3413333333333333
macro_f1,0.3567656010783973,0.3660969564902214,0.3577887289079222,0.32494604716434355,0.36247923312068053,0.32870260534147366,0.3225886863128965,0.3558538116629764,0.32508539417522503,0.33282937663533413
weighted_f1,0.3567656010783973,0.3660969564902214,0.3577887289079222,0.32494604716434355,0.3624792331206805,0.328564439015256,0.32244726048630395,0.3558538116629764,0.32508539417522503,0.3328293766353342
