index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.5287356321839081,0.5701149425287356,0.535632183908046,0.39080459770114945,0.5218390804597701,0.5793103448275863,0.5954022988505747
macro_f1,0.5263412909786417,0.5738574832142084,0.525465227477493,0.3890476875376641,0.5189035383539663,0.5862840987305818,0.5944543147253906
weighted_f1,0.5263412909786417,0.5738574832142084,0.525465227477493,0.3890476875376641,0.5189035383539664,0.586284098730582,0.5944543147253907
