index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.6866666666666666,0.7216666666666667,0.7166666666666667,0.6925,0.7041666666666667,0.7216666666666667
macro_f1,0.47680890538033394,0.5552813666443271,0.5458107722998005,0.48924449017303173,0.4828685017146672,0.5567234697669481
weighted_f1,0.6132164502164502,0.6672627538528225,0.6604885057471264,0.6218841491618328,0.6221312959647153,0.6680375944506379
