index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.7058333333333333,0.7258333333333333,0.7216666666666667,0.7041666666666667,0.7,0.7533333333333333
macro_f1,0.5261103572183706,0.5477616607731352,0.5432478632478633,0.5413313235175365,0.4765818858560794,0.5993069092484298
weighted_f1,0.6462499380042861,0.6645842454275016,0.6607663817663819,0.6538357424205719,0.6173580955334987,0.7015771424445888
