index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.34,0.33466666666666667,0.3315508021390374,0.3293333333333333
macro_f1,0.2701298701298701,0.16948954266351346,0.23726270599472152,0.2617559152204392
weighted_f1,0.2701298701298701,0.16948954266351346,0.23727362591905946,0.2617559152204392
