index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.7041666666666667,0.7516666666666667,0.7408333333333333,0.7141666666666666,0.7175,0.7825
macro_f1,0.5730500363308362,0.6155681979436769,0.6208761904761905,0.6000462531543971,0.5724191427571397,0.6800683174678408
weighted_f1,0.6704509617231673,0.7097315642590227,0.7086670476190476,0.6879955265944301,0.6749512507370724,0.7545915150685575
