index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.7208333333333333,0.7325,0.74,0.7125,0.7041666666666667,0.7575
macro_f1,0.5156854075531391,0.5306051075331056,0.5673856876765007,0.5273967207725122,0.46856221128020364,0.609343099010045
weighted_f1,0.6454460673936205,0.65733455718831,0.6798810310641109,0.6491557353375974,0.6142300472763397,0.7083816769383776
