index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.4149425287356322,0.43448275862068964,0.5045977011494253,0.36551724137931035,0.4735632183908046,0.39770114942528734,0.4126436781609195
macro_f1,0.40812083201494626,0.4252831392682743,0.5021168437873658,0.3406389341636136,0.47273997347808616,0.38066259777848427,0.4099233610103175
weighted_f1,0.40812083201494626,0.4252831392682743,0.5021168437873658,0.3406389341636136,0.4727399734780862,0.3806625977784842,0.4099233610103175
