index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.33866666666666667,0.3333333333333333,0.35294117647058826,0.3413333333333333
macro_f1,0.2694712243767698,0.16666666666666666,0.255168116782676,0.2761983912113163
weighted_f1,0.2694712243767698,0.16666666666666666,0.25518209657307345,0.27619839121131623
