index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.335632183908046,0.34597701149425286,0.3390804597701149,0.36666666666666664,0.3275862068965517,0.503448275862069,0.45632183908045976
macro_f1,0.32705341896169227,0.2729341674604408,0.3241886069471247,0.2954492359770197,0.3006894535339926,0.46683332027526414,0.447206488636341
weighted_f1,0.32705341896169227,0.2729341674604408,0.3241886069471247,0.2954492359770198,0.3006894535339926,0.4668333202752641,0.447206488636341
