index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.3293333333333333,0.3333333333333333,0.3235294117647059,0.34
macro_f1,0.25306150403679656,0.1737118488241464,0.2577711144427786,0.2561642178799329
weighted_f1,0.25306150403679656,0.17371184882414642,0.25797168260789394,0.2561642178799329
