index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.615,0.7258333333333333,0.6941666666666667,0.6141666666666666,0.6116666666666667,0.715
macro_f1,0.5805287879521572,0.668513575578149,0.6350410330228198,0.5844300386174893,0.5773357641061921,0.6678794784477736
weighted_f1,0.6300310517650476,0.7252589870632414,0.6955132131885762,0.6301929490732325,0.6269248455824332,0.7193784555424636
