index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3506666666666667,0.356,0.348,0.3546666666666667,0.336,0.33875338753387535,0.34759358288770054,0.3506666666666667,0.30533333333333335,0.352
macro_f1,0.33209489505596185,0.33991408378233,0.31990649067365157,0.33885494589294013,0.3100506273954887,0.3082696524297024,0.30998611131559706,0.3424240484643148,0.2695334907224943,0.32747881566691084
weighted_f1,0.33209489505596185,0.33991408378233,0.31990649067365157,0.3388549458929402,0.3100506273954888,0.30804888221548604,0.3097269440976057,0.34242404846431485,0.2695334907224943,0.3274788156669109
