index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.332,0.336,0.3586666666666667,0.36533333333333334,0.3413333333333333,0.3509485094850949,0.3689839572192513,0.37866666666666665,0.36533333333333334,0.352
macro_f1,0.32756400215806053,0.32555483038947236,0.3553491232481225,0.3625405250729589,0.33620536146576746,0.34317189958464844,0.3631638112507199,0.3696569479538137,0.35812841714933646,0.34880849375718315
weighted_f1,0.3275640021580605,0.32555483038947236,0.35534912324812246,0.362540525072959,0.33620536146576746,0.3432509637445884,0.3632090139433403,0.3696569479538137,0.3581284171493364,0.34880849375718315
