index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.32266666666666666,0.3426666666666667,0.35962566844919786,0.34933333333333333
macro_f1,0.26430731419724557,0.2569470920050303,0.30477198632622843,0.30699883663859023
weighted_f1,0.26430731419724557,0.2569470920050303,0.30489639545959335,0.3069988366385902
