index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.33466666666666667,0.3373333333333333,0.35294117647058826,0.34
macro_f1,0.18739524012045825,0.18298582647618825,0.2734319943622269,0.18525495574278036
weighted_f1,0.1873952401204582,0.18298582647618827,0.2735412827441182,0.18525495574278034
