index,0,1,2,3,4,5,6,7,8
dataset,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews,masakhanews
lang,amh,hau,ibo,lug,pcm,sna,swa,xho,yor
accuracy,0.2526595744680851,0.14756671899529042,0.04358974358974359,0.19730941704035873,0.6098360655737705,0.25745257452574527,0.49369747899159666,0.27946127946127947,0.22871046228710462
macro_f1,0.10084925690021232,0.06480039925724769,0.05165133900167737,0.1986646245633002,0.5669026349627189,0.19208668446426963,0.37780620572546525,0.19471248751248754,0.1841017378716462
weighted_f1,0.10192212133532096,0.07080817115780005,0.04191307564550667,0.14401362551410016,0.6063579662104481,0.19189697134873487,0.4746926669918414,0.22126812581358038,0.1780717989002241
