index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.33466666666666667,0.336,0.324,0.3546666666666667,0.34,0.35907859078590787,0.32085561497326204,0.3453333333333333,0.328,0.3506666666666667
macro_f1,0.25521499984502233,0.25959189990716947,0.25263040041798507,0.2878907009539619,0.2502446332233566,0.28933174083576635,0.2626729772368718,0.2896230301333382,0.26493303773720167,0.295919416545461
weighted_f1,0.2552149998450223,0.25959189990716947,0.25263040041798507,0.28789070095396185,0.2502446332233566,0.28940253648754305,0.2628786974867395,0.2896230301333382,0.26493303773720167,0.295919416545461
