index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.6083333333333333,0.6466666666666666,0.685,0.5775,0.5825,0.6716666666666666
macro_f1,0.5500153186274509,0.5864208168188868,0.625593058614166,0.5162486850694656,0.5145344917106683,0.6097451457512736
weighted_f1,0.6167030484068626,0.6514021483140905,0.6869885168664713,0.5871108620616997,0.5893116879131847,0.6737393535592321
