index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.344,0.33066666666666666,0.3422459893048128,0.328
macro_f1,0.3269145488657684,0.30891216915208497,0.32767528048212297,0.2825788504372329
weighted_f1,0.32691454886576843,0.30891216915208497,0.3277888140980518,0.2825788504372329
