index,0,1,2,3,4,5
dataset,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation,nusatranslation
lang,btk,sun,jav,mad,mak,min
accuracy,0.735,0.7366666666666667,0.7266666666666667,0.7116666666666667,0.7091666666666666,0.7633333333333333
macro_f1,0.6210661783689957,0.5898216935864209,0.5589421783953384,0.5603483328815397,0.5531937366040803,0.6369586337372808
weighted_f1,0.7066031204445521,0.6908543073770078,0.6709096070521441,0.6665290955091714,0.6618688105828077,0.7251353309130575
