index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.655,0.7033333333333334,0.6741666666666667,0.6716666666666666,0.68,0.6466666666666666
macro_f1,0.5517151767151767,0.6070510061039548,0.5871168489236614,0.5592693267111872,0.5091271667433656,0.5978742977816698
weighted_f1,0.6402962577962578,0.6871241873351214,0.6651615131070454,0.6508935609323205,0.6283519967275145,0.6555380064639389
