index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.3373333333333333,0.332,0.33689839572192515,0.344
macro_f1,0.2704086539313812,0.1670020120724346,0.2517080666054796,0.25249245869115583
weighted_f1,0.2704086539313812,0.1670020120724346,0.2519930705821598,0.25249245869115583
