index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.33066666666666666,0.332,0.3302139037433155,0.33066666666666666
macro_f1,0.2671547805604217,0.26453097122117586,0.19993270915271544,0.2628794207741576
weighted_f1,0.2671547805604217,0.26453097122117586,0.20031825729238037,0.2628794207741576
