index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.4725,0.48583333333333334,0.5133333333333333,0.5008333333333334,0.5183333333333333,0.525
macro_f1,0.4690306313963949,0.48381699346405227,0.5092093283843406,0.49048703570205826,0.49895398698551763,0.5182542209100205
weighted_f1,0.4866993745941362,0.4970979520697167,0.5277298597007261,0.5203763399701863,0.5395192289169624,0.541721931265301
