index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.55,0.6033333333333334,0.6475,0.5741666666666667,0.5616666666666666,0.6466666666666666
macro_f1,0.5252482922126067,0.5733734864169646,0.612849787090264,0.5430805994794456,0.5324444444444445,0.6162189724202644
weighted_f1,0.569873633989878,0.6199148838279273,0.6605300243532433,0.5921429547206187,0.5805637037037038,0.6607194486265446
