index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.364,0.356,0.36363636363636365,0.352
macro_f1,0.3206364613311304,0.2723636681895298,0.3432395842358013,0.2683583470055166
weighted_f1,0.3206364613311304,0.27236366818952973,0.34324018011276813,0.2683583470055166
