index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.344,0.31733333333333336,0.35962566844919786,0.32133333333333336
macro_f1,0.30289241622574953,0.24568109779490688,0.3323337965509239,0.26508701906349946
weighted_f1,0.3028924162257496,0.24568109779490688,0.332448725504191,0.26508701906349946
