index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.33866666666666667,0.348,0.3582887700534759,0.3333333333333333
macro_f1,0.3196845139192704,0.33256455901339366,0.35615530759649966,0.292993903474746
weighted_f1,0.31968451391927044,0.33256455901339366,0.35610674358140676,0.292993903474746
