index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.3293333333333333,0.332,0.32620320855614976,0.3293333333333333
macro_f1,0.1725808980993735,0.21083515781791648,0.25041217592892573,0.19231937128159707
weighted_f1,0.1725808980993735,0.21083515781791645,0.2506762744093178,0.19231937128159707
