index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3466666666666667,0.35733333333333334,0.33466666666666667,0.36,0.3253333333333333,0.3252032520325203,0.3088235294117647,0.34933333333333333,0.3506666666666667,0.328
macro_f1,0.332407660625347,0.3333959752564404,0.31983097704335445,0.3455799979553247,0.3215357609117533,0.3108089417698628,0.29516505697787315,0.3238508894905224,0.3387550069087475,0.3145237433241812
weighted_f1,0.33240766062534705,0.3333959752564403,0.31983097704335445,0.3455799979553246,0.3215357609117533,0.31084560224657914,0.29523127611252437,0.3238508894905224,0.33875500690874744,0.31452374332418126
