index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.332,0.3333333333333333,0.3315508021390374,0.356
macro_f1,0.19794930177325584,0.18293903522631502,0.26771505771076404,0.2700912235712091
weighted_f1,0.19794930177325584,0.18293903522631502,0.26782067304599977,0.2700912235712091
