index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli,americasnli
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3373333333333333,0.3333333333333333,0.33066666666666666,0.3293333333333333,0.332,0.36314363143631434,0.3449197860962567,0.344,0.3453333333333333,0.33866666666666667
macro_f1,0.2956348172740382,0.30798303688836254,0.28045372495768056,0.2915534788203335,0.32077489292358075,0.3302049959278575,0.3222251300916972,0.3377946761002453,0.3233674677234349,0.308241517673362
weighted_f1,0.2956348172740381,0.3079830368883626,0.2804537249576805,0.29155347882033356,0.3207748929235807,0.33055772999571476,0.32230930128834623,0.3377946761002453,0.32336746772343494,0.308241517673362
