index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.3333333333333333,0.3546666666666667,0.31866666666666665,0.3413333333333333,0.32666666666666666,0.3238482384823848,0.3502673796791444,0.308,0.3373333333333333,0.3333333333333333
macro_f1,0.25064731753664093,0.27403388333097983,0.23440060987230796,0.24726872356930163,0.25625430382091907,0.24021240986657907,0.27257661974643105,0.236769034465759,0.25178564629735384,0.2552674512963877
weighted_f1,0.25064731753664093,0.27403388333097983,0.23440060987230796,0.2472687235693016,0.2562543038209191,0.2399680292847225,0.2726942806854017,0.23676903446575898,0.2517856462973539,0.2552674512963877
