index,0,1,2,3
dataset,americasnli,americasnli,americasnli,americasnli
lang,aym,gn,oto,quy
accuracy,0.328,0.32266666666666666,0.339572192513369,0.348
macro_f1,0.2576873631865762,0.2570184040483286,0.18777344092162832,0.28094935301399665
weighted_f1,0.25768736318657626,0.25701840404832865,0.18819427004626404,0.28094935301399665
