index,0,1,2,3,4,5,6,7,8,9
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,bzd,cni,gn,hch,nah,oto,quy,shp,tar
accuracy,0.35333333333333333,0.3413333333333333,0.3466666666666667,0.3546666666666667,0.3506666666666667,0.3523035230352303,0.35427807486631013,0.35333333333333333,0.348,0.352
macro_f1,0.2859423462871739,0.27173414395853684,0.2711155052384891,0.2652184803643974,0.2826405186846477,0.2767500120441297,0.27634949415319937,0.27957610011135076,0.2788117771961301,0.27626913371995765
weighted_f1,0.2859423462871739,0.27173414395853684,0.27111550523848915,0.2652184803643975,0.2826405186846477,0.2766504276547318,0.276455888149505,0.2795761001113508,0.2788117771961301,0.27626913371995765
