index,0,1,2,3
dataset,americasnli-spa,americasnli-spa,americasnli-spa,americasnli-spa
lang,aym,gn,oto,quy
accuracy,0.316,0.33866666666666667,0.3462566844919786,0.3293333333333333
macro_f1,0.3124547077893934,0.32456776688097433,0.3424717166329781,0.3229885989054371
weighted_f1,0.31245470778939344,0.32456776688097433,0.3425069433390513,0.3229885989054371
