index,0,1,2,3,4,5
dataset,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind,nusatranslation-ind
lang,btk,sun,jav,mad,mak,min
accuracy,0.6558333333333334,0.7016666666666667,0.6708333333333333,0.6341666666666667,0.6741666666666667,0.6825
macro_f1,0.537492849150437,0.6048434274865614,0.5884098291900791,0.5417054161059054,0.5220394612859094,0.6324023056061864
weighted_f1,0.6338028972333871,0.6853664580504873,0.6642333134484918,0.6264472672692004,0.6330451325681754,0.6882674546593328
