index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.3275862068965517,0.40804597701149425,0.3505747126436782,0.36666666666666664,0.4747126436781609,0.4298850574712644,0.3367816091954023
macro_f1,0.2760903413016769,0.3587070975969011,0.23227242037500037,0.30471274999952713,0.4616154131731757,0.3986191804942929,0.1759046386439612
weighted_f1,0.2760903413016769,0.35870709759690106,0.23227242037500034,0.30471274999952713,0.46161541317317567,0.39861918049429285,0.1759046386439612
