index,0,1,2,3,4,5,6
dataset,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti,tweetsentimulti
lang,arb,fra,deu,hin,ita,por,spa
accuracy,0.34942528735632183,0.4068965517241379,0.5252873563218391,0.32298850574712645,0.43908045977011495,0.4827586206896552,0.43908045977011495
macro_f1,0.33958494848372495,0.37815229181254867,0.5228253530118692,0.2718066644492384,0.4149352712208137,0.44283111750924437,0.44057335610896536
weighted_f1,0.3395849484837249,0.37815229181254867,0.522825353011869,0.2718066644492384,0.4149352712208137,0.4428311175092444,0.4405733561089654
